0	0	
150	0.037294687	
450	0.056981327	
750	0.084976593	
1050	0.135534067	
1350	0.220219369	
1650	0.310425952	
1950	0.350941511	
2250	0.334547578	
2550	0.339494197	
2850	0.405539628	
3150	0.478766078	
3450	0.52925783	
3750	0.561190416	
4050	0.561470391	
4350	0.554596541	
4650	0.585874165	
4950	0.622501363	
5250	0.617056675	
5550	0.61897251	
5850	0.671314541	
6150	0.717411454	
6450	0.718343809	
6750	0.707166787	
7050	0.711748504	
7350	0.739065346	
7650	0.782433539	
7950	0.801833589	
8250	0.778371614	
8550	0.760664109	
8850	0.780433525	
9150	0.810224384	
9450	0.821519099	
9750	0.818845017	
10050	0.832658751	
10350	0.863807407	
10650	0.87483911	
10950	0.868124433	
11250	0.875987541	
11550	0.891627143	
11850	0.883466376	
12150	0.843271705	
12450	0.81080593	
12750	0.829528669	
13050	0.878594389	
13350	0.916266899	
13650	0.936273107	
13950	0.936376294	
14250	0.906453176	
14550	0.859525928	
14850	0.838920335	
15150	0.860575024	
15450	0.876519977	
15750	0.86229583	
16050	0.855386332	
16350	0.873152833	
16650	0.88652149	
16950	0.872228235	
17250	0.85739695	
17550	0.870579234	
17850	0.881099019	
18150	0.866986533	
18450	0.858226623	
18750	0.873703219	
19050	0.895603744	
19350	0.906126954	
19650	0.908929466	
19950	0.910800751	
20250	0.908110218	
20550	0.903301373	
20850	0.911215405	
21150	0.934867154	
21450	0.943649347	
21750	0.906819281	
22050	0.862459328	
22350	0.869162722	
22650	0.899785331	
22950	0.90143596	
23250	0.88538803	
23550	0.879255817	
23850	0.882178171	
24150	0.889383487	
24450	0.902029672	
24750	0.912995534	
25050	0.916761731	
25350	0.912313773	
25650	0.895427263	
25950	0.883862819	
26250	0.893661009	
26550	0.9034947	
26850	0.900665608	
27150	0.892565679	
27450	0.888903379	
27750	0.903305201	
28050	0.921897823	
28350	0.920014579	
28650	0.906995772	
28950	0.896485411	
29250	0.893543012	
29550	0.904890208	
29850	0.920704148	
30150	0.930517302	
30450	0.94006236	
30750	0.94977662	
31050		
31350		
31650		
31950		
32250		
32550		
32850		
33150		
33450		
33750		
34050		
34350		
34650		
34950		
35250		
35550		
35850		
36150		
36450		
36750		
37050		
37350		
37650		
37950		
38250		
38550		
38850		
39150		
39450		
39750		
40050		
40350		
40650		
40950		
41250		
41550		
41850		
42150		
42450		
42750		
43050		
43350		
43650		
43950		
44250		
44550		
44850		
45150		
45450		
45750		
46050		
46350		
46650		
46950		
47250		
47550		
47850		
48150		
48450		
48750		
49050		
49350		
49650		
49950		
50250		
50550		
50850		
51150		
51450		
51750		
52050		
52350		
52650		
